route_id,scenario,commodity,route_role,route_family_id,year,month,period,month_index,is_active,volume_tons,annualized_route_volume_tons,animation_intensity
RP002,proposed,maize,baseline_retained,F002,2026,9,2026-09,9,1,28500,360000,0.763
RP002,proposed,maize,baseline_retained,F002,2026,10,2026-10,10,1,30000,360000,0.804
RP002,proposed,maize,baseline_retained,F002,2026,11,2026-11,11,1,31500,360000,0.844
RP002,proposed,maize,baseline_retained,F002,2026,12,2026-12,12,1,33300,360000,0.892
RP002,proposed,maize,baseline_retained,F002,2027,1,2027-01,13,1,28463,310500,0.884
RP002,proposed,maize,baseline_retained,F002,2027,2,2027-02,14,1,28980,310500,0.9
RP002,proposed,maize,baseline_retained,F002,2027,3,2027-03,15,1,27945,310500,0.868
RP002,proposed,maize,baseline_retained,F002,2027,4,2027-04,16,1,25358,310500,0.787
RP002,proposed,maize,baseline_retained,F002,2027,5,2027-05,17,1,24322,310500,0.755
RP002,proposed,maize,baseline_retained,F002,2027,6,2027-06,18,1,23288,310500,0.723
RP002,proposed,maize,baseline_retained,F002,2027,7,2027-07,19,1,22770,310500,0.707
RP002,proposed,maize,baseline_retained,F002,2027,8,2027-08,20,1,23029,310500,0.715
RP002,proposed,maize,baseline_retained,F002,2027,9,2027-09,21,1,24581,310500,0.763
RP002,proposed,maize,baseline_retained,F002,2027,10,2027-10,22,1,25875,310500,0.804
RP002,proposed,maize,baseline_retained,F002,2027,11,2027-11,23,1,27169,310500,0.844
RP002,proposed,maize,baseline_retained,F002,2027,12,2027-12,24,1,28721,310500,0.892
RP002,proposed,maize,baseline_retained,F002,2028,1,2028-01,25,1,23925,261000,0.884
RP002,proposed,maize,baseline_retained,F002,2028,2,2028-02,26,1,24360,261000,0.9
RP002,proposed,maize,baseline_retained,F002,2028,3,2028-03,27,1,23490,261000,0.868
RP002,proposed,maize,baseline_retained,F002,2028,4,2028-04,28,1,21315,261000,0.787
RP002,proposed,maize,baseline_retained,F002,2028,5,2028-05,29,1,20445,261000,0.755
RP002,proposed,maize,baseline_retained,F002,2028,6,2028-06,30,1,19575,261000,0.723
RP002,proposed,maize,baseline_retained,F002,2028,7,2028-07,31,1,19140,261000,0.707
RP002,proposed,maize,baseline_retained,F002,2028,8,2028-08,32,1,19358,261000,0.715
RP002,proposed,maize,baseline_retained,F002,2028,9,2028-09,33,1,20662,261000,0.763
RP002,proposed,maize,baseline_retained,F002,2028,10,2028-10,34,1,21750,261000,0.804
RP002,proposed,maize,baseline_retained,F002,2028,11,2028-11,35,1,22838,261000,0.844
RP002,proposed,maize,baseline_retained,F002,2028,12,2028-12,36,1,24143,261000,0.892
RP002,proposed,maize,baseline_retained,F002,2029,1,2029-01,37,1,19387,211500,0.884
RP002,proposed,maize,baseline_retained,F002,2029,2,2029-02,38,1,19740,211500,0.9
RP002,proposed,maize,baseline_retained,F002,2029,3,2029-03,39,1,19035,211500,0.868
RP002,proposed,maize,baseline_retained,F002,2029,4,2029-04,40,1,17272,211500,0.787
RP002,proposed,maize,baseline_retained,F002,2029,5,2029-05,41,1,16567,211500,0.755
RP002,proposed,maize,baseline_retained,F002,2029,6,2029-06,42,1,15862,211500,0.723
RP002,proposed,maize,baseline_retained,F002,2029,7,2029-07,43,1,15510,211500,0.707
RP002,proposed,maize,baseline_retained,F002,2029,8,2029-08,44,1,15686,211500,0.715
RP002,proposed,maize,baseline_retained,F002,2029,9,2029-09,45,1,16744,211500,0.763
RP002,proposed,maize,baseline_retained,F002,2029,10,2029-10,46,1,17625,211500,0.804
RP002,proposed,maize,baseline_retained,F002,2029,11,2029-11,47,1,18506,211500,0.844
RP002,proposed,maize,baseline_retained,F002,2029,12,2029-12,48,1,19564,211500,0.892
RP002,proposed,maize,baseline_retained,F002,2030,1,2030-01,49,1,14850,162000,0.884
RP002,proposed,maize,baseline_retained,F002,2030,2,2030-02,50,1,15120,162000,0.9
RP002,proposed,maize,baseline_retained,F002,2030,3,2030-03,51,1,14580,162000,0.868
RP002,proposed,maize,baseline_retained,F002,2030,4,2030-04,52,1,13230,162000,0.787
RP002,proposed,maize,baseline_retained,F002,2030,5,2030-05,53,1,12690,162000,0.755
RP002,proposed,maize,baseline_retained,F002,2030,6,2030-06,54,1,12150,162000,0.723
RP002,proposed,maize,baseline_retained,F002,2030,7,2030-07,55,1,11880,162000,0.707
RP002,proposed,maize,baseline_retained,F002,2030,8,2030-08,56,1,12015,162000,0.715
RP002,proposed,maize,baseline_retained,F002,2030,9,2030-09,57,1,12825,162000,0.763
RP002,proposed,maize,baseline_retained,F002,2030,10,2030-10,58,1,13500,162000,0.804
RP002,proposed,maize,baseline_retained,F002,2030,11,2030-11,59,1,14175,162000,0.844
RP002,proposed,maize,baseline_retained,F002,2030,12,2030-12,60,1,14985,162000,0.892
RP003,proposed,maize,baseline_retained,F003,2026,1,2026-01,1,1,20167,220000,0.884
RP003,proposed,maize,baseline_retained,F003,2026,2,2026-02,2,1,20533,220000,0.9
RP003,proposed,maize,baseline_retained,F003,2026,3,2026-03,3,1,19800,220000,0.868
RP003,proposed,maize,baseline_retained,F003,2026,4,2026-04,4,1,17967,220000,0.787
RP003,proposed,maize,baseline_retained,F003,2026,5,2026-05,5,1,17233,220000,0.755
RP003,proposed,maize,baseline_retained,F003,2026,6,2026-06,6,1,16500,220000,0.723
RP003,proposed,maize,baseline_retained,F003,2026,7,2026-07,7,1,16133,220000,0.707
RP003,proposed,maize,baseline_retained,F003,2026,8,2026-08,8,1,16317,220000,0.715
RP003,proposed,maize,baseline_retained,F003,2026,9,2026-09,9,1,17417,220000,0.763
RP003,proposed,maize,baseline_retained,F003,2026,10,2026-10,10,1,18333,220000,0.804
RP003,proposed,maize,baseline_retained,F003,2026,11,2026-11,11,1,19250,220000,0.844
RP003,proposed,maize,baseline_retained,F003,2026,12,2026-12,12,1,20350,220000,0.892
RP003,proposed,maize,baseline_retained,F003,2027,1,2027-01,13,1,17646,192500,0.884
RP003,proposed,maize,baseline_retained,F003,2027,2,2027-02,14,1,17967,192500,0.9
RP003,proposed,maize,baseline_retained,F003,2027,3,2027-03,15,1,17325,192500,0.868
RP003,proposed,maize,baseline_retained,F003,2027,4,2027-04,16,1,15721,192500,0.787
RP003,proposed,maize,baseline_retained,F003,2027,5,2027-05,17,1,15079,192500,0.755
RP003,proposed,maize,baseline_retained,F003,2027,6,2027-06,18,1,14438,192500,0.723
RP003,proposed,maize,baseline_retained,F003,2027,7,2027-07,19,1,14117,192500,0.707
RP003,proposed,maize,baseline_retained,F003,2027,8,2027-08,20,1,14277,192500,0.715
RP003,proposed,maize,baseline_retained,F003,2027,9,2027-09,21,1,15240,192500,0.763
RP003,proposed,maize,baseline_retained,F003,2027,10,2027-10,22,1,16042,192500,0.804
RP003,proposed,maize,baseline_retained,F003,2027,11,2027-11,23,1,16844,192500,0.844
RP003,proposed,maize,baseline_retained,F003,2027,12,2027-12,24,1,17806,192500,0.892
RP003,proposed,maize,baseline_retained,F003,2028,1,2028-01,25,1,15125,165000,0.884
RP003,proposed,maize,baseline_retained,F003,2028,2,2028-02,26,1,15400,165000,0.9
RP003,proposed,maize,baseline_retained,F003,2028,3,2028-03,27,1,14850,165000,0.868
RP003,proposed,maize,baseline_retained,F003,2028,4,2028-04,28,1,13475,165000,0.787
RP003,proposed,maize,baseline_retained,F003,2028,5,2028-05,29,1,12925,165000,0.755
RP003,proposed,maize,baseline_retained,F003,2028,6,2028-06,30,1,12375,165000,0.723
RP003,proposed,maize,baseline_retained,F003,2028,7,2028-07,31,1,12100,165000,0.707
RP003,proposed,maize,baseline_retained,F003,2028,8,2028-08,32,1,12238,165000,0.715
RP003,proposed,maize,baseline_retained,F003,2028,9,2028-09,33,1,13062,165000,0.763
RP003,proposed,maize,baseline_retained,F003,2028,10,2028-10,34,1,13750,165000,0.804
RP003,proposed,maize,baseline_retained,F003,2028,11,2028-11,35,1,14438,165000,0.844
RP003,proposed,maize,baseline_retained,F003,2028,12,2028-12,36,1,15263,165000,0.892
RP003,proposed,maize,baseline_retained,F003,2029,1,2029-01,37,1,12604,137500,0.884
RP003,proposed,maize,baseline_retained,F003,2029,2,2029-02,38,1,12833,137500,0.9
RP003,proposed,maize,baseline_retained,F003,2029,3,2029-03,39,1,12375,137500,0.868
RP003,proposed,maize,baseline_retained,F003,2029,4,2029-04,40,1,11229,137500,0.787
RP003,proposed,maize,baseline_retained,F003,2029,5,2029-05,41,1,10771,137500,0.755
RP003,proposed,maize,baseline_retained,F003,2029,6,2029-06,42,1,10312,137500,0.723
RP003,proposed,maize,baseline_retained,F003,2029,7,2029-07,43,1,10083,137500,0.707
RP003,proposed,maize,baseline_retained,F003,2029,8,2029-08,44,1,10198,137500,0.715
RP003,proposed,maize,baseline_retained,F003,2029,9,2029-09,45,1,10885,137500,0.763
RP003,proposed,maize,baseline_retained,F003,2029,10,2029-10,46,1,11458,137500,0.804
RP003,proposed,maize,baseline_retained,F003,2029,11,2029-11,47,1,12031,137500,0.844
RP003,proposed,maize,baseline_retained,F003,2029,12,2029-12,48,1,12719,137500,0.892
RP003,proposed,maize,baseline_retained,F003,2030,1,2030-01,49,1,10083,110000,0.884
RP003,proposed,maize,baseline_retained,F003,2030,2,2030-02,50,1,10267,110000,0.9
RP003,proposed,maize,baseline_retained,F003,2030,3,2030-03,51,1,9900,110000,0.868
RP003,proposed,maize,baseline_retained,F003,2030,4,2030-04,52,1,8983,110000,0.787
RP003,proposed,maize,baseline_retained,F003,2030,5,2030-05,53,1,8617,110000,0.755
RP003,proposed,maize,baseline_retained,F003,2030,6,2030-06,54,1,8250,110000,0.723
RP003,proposed,maize,baseline_retained,F003,2030,7,2030-07,55,1,8067,110000,0.707
RP003,proposed,maize,baseline_retained,F003,2030,8,2030-08,56,1,8158,110000,0.715
RP003,proposed,maize,baseline_retained,F003,2030,9,2030-09,57,1,8708,110000,0.763
RP003,proposed,maize,baseline_retained,F003,2030,10,2030-10,58,1,9167,110000,0.804
RP003,proposed,maize,baseline_retained,F003,2030,11,2030-11,59,1,9625,110000,0.844
RP003,proposed,maize,baseline_retained,F003,2030,12,2030-12,60,1,10175,110000,0.892
RP004,proposed,wheat,baseline_retained,F004,2026,1,2026-01,1,1,15450,180000,0.85
RP004,proposed,wheat,baseline_retained,F004,2026,2,2026-02,2,1,15750,180000,0.867
RP004,proposed,wheat,baseline_retained,F004,2026,3,2026-03,3,1,16200,180000,0.892
RP004,proposed,wheat,baseline_retained,F004,2026,4,2026-04,4,1,16350,180000,0.9
RP004,proposed,wheat,baseline_retained,F004,2026,5,2026-05,5,1,15900,180000,0.875
RP004,proposed,wheat,baseline_retained,F004,2026,6,2026-06,6,1,15000,180000,0.826
RP004,proposed,wheat,baseline_retained,F004,2026,7,2026-07,7,1,14400,180000,0.793
RP004,proposed,wheat,baseline_retained,F004,2026,8,2026-08,8,1,13800,180000,0.76
RP004,proposed,wheat,baseline_retained,F004,2026,9,2026-09,9,1,13500,180000,0.743
RP004,proposed,wheat,baseline_retained,F004,2026,10,2026-10,10,1,14100,180000,0.776
RP004,proposed,wheat,baseline_retained,F004,2026,11,2026-11,11,1,14700,180000,0.809
RP004,proposed,wheat,baseline_retained,F004,2026,12,2026-12,12,1,14850,180000,0.817
RP004,proposed,wheat,baseline_retained,F004,2027,1,2027-01,13,1,12939,150750,0.85
RP004,proposed,wheat,baseline_retained,F004,2027,2,2027-02,14,1,13191,150750,0.867
RP004,proposed,wheat,baseline_retained,F004,2027,3,2027-03,15,1,13568,150750,0.892
RP004,proposed,wheat,baseline_retained,F004,2027,4,2027-04,16,1,13693,150750,0.9
RP004,proposed,wheat,baseline_retained,F004,2027,5,2027-05,17,1,13316,150750,0.875
RP004,proposed,wheat,baseline_retained,F004,2027,6,2027-06,18,1,12562,150750,0.826
RP004,proposed,wheat,baseline_retained,F004,2027,7,2027-07,19,1,12060,150750,0.793
RP004,proposed,wheat,baseline_retained,F004,2027,8,2027-08,20,1,11558,150750,0.76
RP004,proposed,wheat,baseline_retained,F004,2027,9,2027-09,21,1,11306,150750,0.743
RP004,proposed,wheat,baseline_retained,F004,2027,10,2027-10,22,1,11809,150750,0.776
RP004,proposed,wheat,baseline_retained,F004,2027,11,2027-11,23,1,12311,150750,0.809
RP004,proposed,wheat,baseline_retained,F004,2027,12,2027-12,24,1,12437,150750,0.817
RP004,proposed,wheat,baseline_retained,F004,2028,1,2028-01,25,1,10429,121500,0.85
RP004,proposed,wheat,baseline_retained,F004,2028,2,2028-02,26,1,10631,121500,0.867
RP004,proposed,wheat,baseline_retained,F004,2028,3,2028-03,27,1,10935,121500,0.892
RP004,proposed,wheat,baseline_retained,F004,2028,4,2028-04,28,1,11036,121500,0.9
RP004,proposed,wheat,baseline_retained,F004,2028,5,2028-05,29,1,10733,121500,0.875
RP004,proposed,wheat,baseline_retained,F004,2028,6,2028-06,30,1,10125,121500,0.826
RP004,proposed,wheat,baseline_retained,F004,2028,7,2028-07,31,1,9720,121500,0.793
RP004,proposed,wheat,baseline_retained,F004,2028,8,2028-08,32,1,9315,121500,0.76
RP004,proposed,wheat,baseline_retained,F004,2028,9,2028-09,33,1,9113,121500,0.743
RP004,proposed,wheat,baseline_retained,F004,2028,10,2028-10,34,1,9518,121500,0.776
RP004,proposed,wheat,baseline_retained,F004,2028,11,2028-11,35,1,9923,121500,0.809
RP004,proposed,wheat,baseline_retained,F004,2028,12,2028-12,36,1,10024,121500,0.817
RP004,proposed,wheat,baseline_retained,F004,2029,1,2029-01,37,1,7918,92250,0.85
RP004,proposed,wheat,baseline_retained,F004,2029,2,2029-02,38,1,8072,92250,0.867
RP004,proposed,wheat,baseline_retained,F004,2029,3,2029-03,39,1,8302,92250,0.892
RP004,proposed,wheat,baseline_retained,F004,2029,4,2029-04,40,1,8379,92250,0.9
RP004,proposed,wheat,baseline_retained,F004,2029,5,2029-05,41,1,8149,92250,0.875
RP004,proposed,wheat,baseline_retained,F004,2029,6,2029-06,42,1,7687,92250,0.826
RP004,proposed,wheat,baseline_retained,F004,2029,7,2029-07,43,1,7380,92250,0.793
RP004,proposed,wheat,baseline_retained,F004,2029,8,2029-08,44,1,7072,92250,0.76
RP004,proposed,wheat,baseline_retained,F004,2029,9,2029-09,45,1,6919,92250,0.743
RP004,proposed,wheat,baseline_retained,F004,2029,10,2029-10,46,1,7226,92250,0.776
RP004,proposed,wheat,baseline_retained,F004,2029,11,2029-11,47,1,7534,92250,0.809
RP004,proposed,wheat,baseline_retained,F004,2029,12,2029-12,48,1,7611,92250,0.817
RP004,proposed,wheat,baseline_retained,F004,2030,1,2030-01,49,1,5407,63000,0.85
RP004,proposed,wheat,baseline_retained,F004,2030,2,2030-02,50,1,5512,63000,0.867
RP004,proposed,wheat,baseline_retained,F004,2030,3,2030-03,51,1,5670,63000,0.892
RP004,proposed,wheat,baseline_retained,F004,2030,4,2030-04,52,1,5722,63000,0.9
RP004,proposed,wheat,baseline_retained,F004,2030,5,2030-05,53,1,5565,63000,0.875
RP004,proposed,wheat,baseline_retained,F004,2030,6,2030-06,54,1,5250,63000,0.826
RP004,proposed,wheat,baseline_retained,F004,2030,7,2030-07,55,1,5040,63000,0.793
RP004,proposed,wheat,baseline_retained,F004,2030,8,2030-08,56,1,4830,63000,0.76
RP004,proposed,wheat,baseline_retained,F004,2030,9,2030-09,57,1,4725,63000,0.743
RP004,proposed,wheat,baseline_retained,F004,2030,10,2030-10,58,1,4935,63000,0.776
RP004,proposed,wheat,baseline_retained,F004,2030,11,2030-11,59,1,5145,63000,0.809
RP004,proposed,wheat,baseline_retained,F004,2030,12,2030-12,60,1,5197,63000,0.817
RP005,proposed,wheat,baseline_retained,F005,2026,1,2026-01,1,1,12017,140000,0.85
RP005,proposed,wheat,baseline_retained,F005,2026,2,2026-02,2,1,12250,140000,0.867
RP005,proposed,wheat,baseline_retained,F005,2026,3,2026-03,3,1,12600,140000,0.892
RP005,proposed,wheat,baseline_retained,F005,2026,4,2026-04,4,1,12717,140000,0.9
RP005,proposed,wheat,baseline_retained,F005,2026,5,2026-05,5,1,12367,140000,0.875
RP005,proposed,wheat,baseline_retained,F005,2026,6,2026-06,6,1,11667,140000,0.826
RP005,proposed,wheat,baseline_retained,F005,2026,7,2026-07,7,1,11200,140000,0.793
RP005,proposed,wheat,baseline_retained,F005,2026,8,2026-08,8,1,10733,140000,0.76
RP005,proposed,wheat,baseline_retained,F005,2026,9,2026-09,9,1,10500,140000,0.743
RP005,proposed,wheat,baseline_retained,F005,2026,10,2026-10,10,1,10967,140000,0.776
RP005,proposed,wheat,baseline_retained,F005,2026,11,2026-11,11,1,11433,140000,0.809
RP005,proposed,wheat,baseline_retained,F005,2026,12,2026-12,12,1,11550,140000,0.817
RP005,proposed,wheat,baseline_retained,F005,2027,1,2027-01,13,1,10214,119000,0.85
RP005,proposed,wheat,baseline_retained,F005,2027,2,2027-02,14,1,10412,119000,0.867
RP005,proposed,wheat,baseline_retained,F005,2027,3,2027-03,15,1,10710,119000,0.892
RP005,proposed,wheat,baseline_retained,F005,2027,4,2027-04,16,1,10809,119000,0.9
RP005,proposed,wheat,baseline_retained,F005,2027,5,2027-05,17,1,10512,119000,0.875
RP005,proposed,wheat,baseline_retained,F005,2027,6,2027-06,18,1,9917,119000,0.826
RP005,proposed,wheat,baseline_retained,F005,2027,7,2027-07,19,1,9520,119000,0.793
RP005,proposed,wheat,baseline_retained,F005,2027,8,2027-08,20,1,9123,119000,0.76
RP005,proposed,wheat,baseline_retained,F005,2027,9,2027-09,21,1,8925,119000,0.743
RP005,proposed,wheat,baseline_retained,F005,2027,10,2027-10,22,1,9322,119000,0.776
RP005,proposed,wheat,baseline_retained,F005,2027,11,2027-11,23,1,9718,119000,0.809
RP005,proposed,wheat,baseline_retained,F005,2027,12,2027-12,24,1,9818,119000,0.817
RP005,proposed,wheat,baseline_retained,F005,2028,1,2028-01,25,1,8412,98000,0.85
RP005,proposed,wheat,baseline_retained,F005,2028,2,2028-02,26,1,8575,98000,0.867
RP005,proposed,wheat,baseline_retained,F005,2028,3,2028-03,27,1,8820,98000,0.892
RP005,proposed,wheat,baseline_retained,F005,2028,4,2028-04,28,1,8902,98000,0.9
RP005,proposed,wheat,baseline_retained,F005,2028,5,2028-05,29,1,8657,98000,0.875
RP005,proposed,wheat,baseline_retained,F005,2028,6,2028-06,30,1,8167,98000,0.826
RP005,proposed,wheat,baseline_retained,F005,2028,7,2028-07,31,1,7840,98000,0.793
RP005,proposed,wheat,baseline_retained,F005,2028,8,2028-08,32,1,7513,98000,0.76
RP005,proposed,wheat,baseline_retained,F005,2028,9,2028-09,33,1,7350,98000,0.743
RP005,proposed,wheat,baseline_retained,F005,2028,10,2028-10,34,1,7677,98000,0.776
RP005,proposed,wheat,baseline_retained,F005,2028,11,2028-11,35,1,8003,98000,0.809
RP005,proposed,wheat,baseline_retained,F005,2028,12,2028-12,36,1,8085,98000,0.817
RP005,proposed,wheat,baseline_retained,F005,2029,1,2029-01,37,1,6609,77000,0.85
RP005,proposed,wheat,baseline_retained,F005,2029,2,2029-02,38,1,6738,77000,0.867
RP005,proposed,wheat,baseline_retained,F005,2029,3,2029-03,39,1,6930,77000,0.892
RP005,proposed,wheat,baseline_retained,F005,2029,4,2029-04,40,1,6994,77000,0.9
RP005,proposed,wheat,baseline_retained,F005,2029,5,2029-05,41,1,6802,77000,0.875
RP005,proposed,wheat,baseline_retained,F005,2029,6,2029-06,42,1,6417,77000,0.826
RP005,proposed,wheat,baseline_retained,F005,2029,7,2029-07,43,1,6160,77000,0.793
RP005,proposed,wheat,baseline_retained,F005,2029,8,2029-08,44,1,5903,77000,0.76
RP005,proposed,wheat,baseline_retained,F005,2029,9,2029-09,45,1,5775,77000,0.743
RP005,proposed,wheat,baseline_retained,F005,2029,10,2029-10,46,1,6032,77000,0.776
RP005,proposed,wheat,baseline_retained,F005,2029,11,2029-11,47,1,6288,77000,0.809
RP005,proposed,wheat,baseline_retained,F005,2029,12,2029-12,48,1,6352,77000,0.817
RP005,proposed,wheat,baseline_retained,F005,2030,1,2030-01,49,1,4807,56000,0.85
RP005,proposed,wheat,baseline_retained,F005,2030,2,2030-02,50,1,4900,56000,0.867
RP005,proposed,wheat,baseline_retained,F005,2030,3,2030-03,51,1,5040,56000,0.892
RP005,proposed,wheat,baseline_retained,F005,2030,4,2030-04,52,1,5087,56000,0.9
RP005,proposed,wheat,baseline_retained,F005,2030,5,2030-05,53,1,4947,56000,0.875
RP005,proposed,wheat,baseline_retained,F005,2030,6,2030-06,54,1,4667,56000,0.826
RP005,proposed,wheat,baseline_retained,F005,2030,7,2030-07,55,1,4480,56000,0.793
RP005,proposed,wheat,baseline_retained,F005,2030,8,2030-08,56,1,4293,56000,0.76
RP005,proposed,wheat,baseline_retained,F005,2030,9,2030-09,57,1,4200,56000,0.743
RP005,proposed,wheat,baseline_retained,F005,2030,10,2030-10,58,1,4387,56000,0.776
RP005,proposed,wheat,baseline_retained,F005,2030,11,2030-11,59,1,4573,56000,0.809
RP005,proposed,wheat,baseline_retained,F005,2030,12,2030-12,60,1,4620,56000,0.817
RP006,proposed,beans,baseline_retained,F006,2026,1,2026-01,1,1,5658,70000,0.839
RP006,proposed,beans,baseline_retained,F006,2026,2,2026-02,2,1,5833,70000,0.865
RP006,proposed,beans,baseline_retained,F006,2026,3,2026-03,3,1,5950,70000,0.883
RP006,proposed,beans,baseline_retained,F006,2026,4,2026-04,4,1,6008,70000,0.891
RP006,proposed,beans,baseline_retained,F006,2026,5,2026-05,5,1,6067,70000,0.9
RP006,proposed,beans,baseline_retained,F006,2026,6,2026-06,6,1,5833,70000,0.865
RP006,proposed,beans,baseline_retained,F006,2026,7,2026-07,7,1,5717,70000,0.848
RP006,proposed,beans,baseline_retained,F006,2026,8,2026-08,8,1,5600,70000,0.831
RP006,proposed,beans,baseline_retained,F006,2026,9,2026-09,9,1,5658,70000,0.839
RP006,proposed,beans,baseline_retained,F006,2026,10,2026-10,10,1,5833,70000,0.865
RP006,proposed,beans,baseline_retained,F006,2026,11,2026-11,11,1,5892,70000,0.874
RP006,proposed,beans,baseline_retained,F006,2026,12,2026-12,12,1,5950,70000,0.883
RP006,proposed,beans,baseline_retained,F006,2027,1,2027-01,13,1,4880,60375,0.839
RP006,proposed,beans,baseline_retained,F006,2027,2,2027-02,14,1,5031,60375,0.865
RP006,proposed,beans,baseline_retained,F006,2027,3,2027-03,15,1,5132,60375,0.883
RP006,proposed,beans,baseline_retained,F006,2027,4,2027-04,16,1,5182,60375,0.891
RP006,proposed,beans,baseline_retained,F006,2027,5,2027-05,17,1,5232,60375,0.9
RP006,proposed,beans,baseline_retained,F006,2027,6,2027-06,18,1,5031,60375,0.865
RP006,proposed,beans,baseline_retained,F006,2027,7,2027-07,19,1,4931,60375,0.848
RP006,proposed,beans,baseline_retained,F006,2027,8,2027-08,20,1,4830,60375,0.831
RP006,proposed,beans,baseline_retained,F006,2027,9,2027-09,21,1,4880,60375,0.839
RP006,proposed,beans,baseline_retained,F006,2027,10,2027-10,22,1,5031,60375,0.865
RP006,proposed,beans,baseline_retained,F006,2027,11,2027-11,23,1,5082,60375,0.874
RP006,proposed,beans,baseline_retained,F006,2027,12,2027-12,24,1,5132,60375,0.883
RP006,proposed,beans,baseline_retained,F006,2028,1,2028-01,25,1,4102,50750,0.839
RP006,proposed,beans,baseline_retained,F006,2028,2,2028-02,26,1,4229,50750,0.865
RP006,proposed,beans,baseline_retained,F006,2028,3,2028-03,27,1,4314,50750,0.883
RP006,proposed,beans,baseline_retained,F006,2028,4,2028-04,28,1,4356,50750,0.891
RP006,proposed,beans,baseline_retained,F006,2028,5,2028-05,29,1,4398,50750,0.9
RP006,proposed,beans,baseline_retained,F006,2028,6,2028-06,30,1,4229,50750,0.865
RP006,proposed,beans,baseline_retained,F006,2028,7,2028-07,31,1,4145,50750,0.848
RP006,proposed,beans,baseline_retained,F006,2028,8,2028-08,32,1,4060,50750,0.831
RP006,proposed,beans,baseline_retained,F006,2028,9,2028-09,33,1,4102,50750,0.839
RP006,proposed,beans,baseline_retained,F006,2028,10,2028-10,34,1,4229,50750,0.865
RP006,proposed,beans,baseline_retained,F006,2028,11,2028-11,35,1,4271,50750,0.874
RP006,proposed,beans,baseline_retained,F006,2028,12,2028-12,36,1,4314,50750,0.883
RP006,proposed,beans,baseline_retained,F006,2029,1,2029-01,37,1,3324,41125,0.839
RP006,proposed,beans,baseline_retained,F006,2029,2,2029-02,38,1,3427,41125,0.865
RP006,proposed,beans,baseline_retained,F006,2029,3,2029-03,39,1,3496,41125,0.883
RP006,proposed,beans,baseline_retained,F006,2029,4,2029-04,40,1,3530,41125,0.891
RP006,proposed,beans,baseline_retained,F006,2029,5,2029-05,41,1,3564,41125,0.9
RP006,proposed,beans,baseline_retained,F006,2029,6,2029-06,42,1,3427,41125,0.865
RP006,proposed,beans,baseline_retained,F006,2029,7,2029-07,43,1,3359,41125,0.848
RP006,proposed,beans,baseline_retained,F006,2029,8,2029-08,44,1,3290,41125,0.831
RP006,proposed,beans,baseline_retained,F006,2029,9,2029-09,45,1,3324,41125,0.839
RP006,proposed,beans,baseline_retained,F006,2029,10,2029-10,46,1,3427,41125,0.865
RP006,proposed,beans,baseline_retained,F006,2029,11,2029-11,47,1,3461,41125,0.874
RP006,proposed,beans,baseline_retained,F006,2029,12,2029-12,48,1,3496,41125,0.883
RP006,proposed,beans,baseline_retained,F006,2030,1,2030-01,49,1,2546,31500,0.839
RP006,proposed,beans,baseline_retained,F006,2030,2,2030-02,50,1,2625,31500,0.865
RP006,proposed,beans,baseline_retained,F006,2030,3,2030-03,51,1,2677,31500,0.883
RP006,proposed,beans,baseline_retained,F006,2030,4,2030-04,52,1,2704,31500,0.891
RP006,proposed,beans,baseline_retained,F006,2030,5,2030-05,53,1,2730,31500,0.9
RP006,proposed,beans,baseline_retained,F006,2030,6,2030-06,54,1,2625,31500,0.865
RP006,proposed,beans,baseline_retained,F006,2030,7,2030-07,55,1,2572,31500,0.848
RP006,proposed,beans,baseline_retained,F006,2030,8,2030-08,56,1,2520,31500,0.831
RP006,proposed,beans,baseline_retained,F006,2030,9,2030-09,57,1,2546,31500,0.839
RP006,proposed,beans,baseline_retained,F006,2030,10,2030-10,58,1,2625,31500,0.865
RP006,proposed,beans,baseline_retained,F006,2030,11,2030-11,59,1,2651,31500,0.874
RP006,proposed,beans,baseline_retained,F006,2030,12,2030-12,60,1,2677,31500,0.883
RP007,proposed,rice,baseline_retained,F007,2026,1,2026-01,1,1,7917,95000,0.882
RP007,proposed,rice,baseline_retained,F007,2026,2,2026-02,2,1,7917,95000,0.882
RP007,proposed,rice,baseline_retained,F007,2026,3,2026-03,3,1,7996,95000,0.891
RP007,proposed,rice,baseline_retained,F007,2026,4,2026-04,4,1,8075,95000,0.9
RP007,proposed,rice,baseline_retained,F007,2026,5,2026-05,5,1,7996,95000,0.891
RP007,proposed,rice,baseline_retained,F007,2026,6,2026-06,6,1,7917,95000,0.882
RP007,proposed,rice,baseline_retained,F007,2026,7,2026-07,7,1,7838,95000,0.874
RP007,proposed,rice,baseline_retained,F007,2026,8,2026-08,8,1,7758,95000,0.865
RP007,proposed,rice,baseline_retained,F007,2026,9,2026-09,9,1,7838,95000,0.874
RP007,proposed,rice,baseline_retained,F007,2026,10,2026-10,10,1,7917,95000,0.882
RP007,proposed,rice,baseline_retained,F007,2026,11,2026-11,11,1,7917,95000,0.882
RP007,proposed,rice,baseline_retained,F007,2026,12,2026-12,12,1,7917,95000,0.882
RP007,proposed,rice,baseline_retained,F007,2027,1,2027-01,13,1,7719,92625,0.882
RP007,proposed,rice,baseline_retained,F007,2027,2,2027-02,14,1,7719,92625,0.882
RP007,proposed,rice,baseline_retained,F007,2027,3,2027-03,15,1,7796,92625,0.891
